19.957634,49.966868
19.949548,49.970185
19.955721,49.971285
19.95736,49.971199
19.960535,49.970863
19.869751,49.97239
19.873081,49.971688
19.877751,49.973056
19.946024,49.971532
19.947194,49.972736
19.949792,49.973036
19.954268,49.972568
19.957926,49.973203
19.960729,49.973052
19.96449,49.973601
19.981968,49.972553
19.985663,49.972686
19.988986,49.972986
19.863152,49.974862
19.866495,49.9753
19.867688,49.97425
19.875736,49.975809
19.877243,49.974965
19.880536,49.97583
19.933519,49.974323
19.939387,49.978444
19.946658,49.97498
19.947325,49.975221
19.950152,49.976323
19.951514,49.97688
19.958776,49.9741
19.962612,49.974671
19.963574,49.975554
19.985895,49.975435
19.989236,49.975763
19.991262,49.974978
19.997114,49.974735
20.000206,49.975218
20.006376,49.974516
19.86352,49.977435
19.866186,49.978761
19.869573,49.979481
19.874726,49.977985
19.877306,49.977609
19.880555,49.977577
19.885313,49.977616
19.931891,49.97781
19.938156,49.978323
19.939917,49.978497
19.941093,49.978972
19.948154,49.977171
19.950136,49.977755
19.954318,49.978153
19.957707,49.977644
19.961047,49.977752
19.964187,49.977646
19.981589,49.977419
19.985454,49.977569
19.987609,49.978212
19.992183,49.979143
19.992264,49.979164
20.001038,49.975659
20.00255,49.975376
20.006176,49.974524
19.86469,49.978351
19.867277,49.979006
19.870409,49.979618
19.873813,49.979786
19.87804,49.979829
19.882851,49.979864
19.884303,49.979013
19.932378,49.978919
19.933452,49.979669
19.936961,49.98011
19.939944,49.978829
19.942861,49.98012
19.947171,49.979889
19.950595,49.9795
19.95412,49.979747
19.957091,49.980418
19.961726,49.979314
19.963121,49.979513
19.96939,49.978387
19.985665,49.979429
19.989318,49.979865
19.992243,49.979375
19.997661,49.980779
19.997661,49.980779
20.000837,49.982393
20.004734,49.983645
19.871316,49.981851
19.871316,49.981851
19.873787,49.982137
19.877541,49.981554
19.880796,49.982088
19.884064,49.982048
19.887628,49.983174
19.891604,49.982043
19.891635,49.981828
19.899844,49.982839
19.900727,49.981971
19.905637,49.982815
19.908755,49.98207
19.912296,49.981871
19.917457,49.981915
19.919302,49.98168
19.923166,49.983129
19.925445,49.980529
19.934168,49.9813
19.93443,49.981667
19.936667,49.982026
19.941351,49.982477
19.944246,49.98209
19.946883,49.982309
19.950719,49.982583
19.953954,49.981994
19.957918,49.982549
19.961139,49.982074
19.965639,49.98198
19.96752,49.982259
19.972197,49.982918
19.977385,49.982554
19.977385,49.982554
19.980231,49.982861
19.986152,49.982369
19.989382,49.982114
19.991528,49.982035
19.996138,49.981641
19.999432,49.982103
20.001633,49.982816
20.004734,49.983645
20.013753,49.982109
19.86271,49.987191
19.867126,49.985981
19.872606,49.984337
19.872849,49.983982
19.877505,49.98368
19.880855,49.984188
19.884192,49.984144
19.886304,49.983919
19.891409,49.984098
19.894782,49.984235
19.898336,49.984378
19.901491,49.983852
19.905258,49.984302
19.908713,49.984475
19.912371,49.984255
19.91616,49.984492
19.919269,49.984104
19.921828,49.983891
19.92386,49.983306
19.931841,49.986113
19.934245,49.98551
19.936564,49.985021
19.940397,49.984391
19.943514,49.984722
19.947229,49.983895
19.950292,49.984529
19.954581,49.98464
19.956658,49.984705
19.96117,49.984265
19.964514,49.984363
19.968278,49.984466
19.971783,49.984208
19.977567,49.983857
19.977818,49.98442
19.982102,49.984425
19.985672,49.98405
19.989416,49.984283
19.992588,49.984271
19.99623,49.98357
19.999714,49.984039
20.002717,49.9845
20.004734,49.983645
20.009788,49.98623
20.015364,49.98346
19.849282,49.987838
19.85436,49.988336
19.856203,49.988296
19.861767,49.98725
19.86271,49.987191
19.867415,49.98635
19.870673,49.986948
19.87382,49.986787
19.877332,49.986835
19.880802,49.986856
19.883269,49.98491
19.886268,49.983964
19.89213,49.984257
19.894684,49.984237
19.899439,49.985069
19.901435,49.986463
19.905206,49.986088
19.908776,49.9865
19.911709,49.987228
19.915904,49.987178
19.919183,49.986531
19.921076,49.987725
19.92576,49.987505
19.930377,49.987432
19.932966,49.985942
19.936695,49.986578
19.940321,49.9865
19.944014,49.986561
19.94722,49.985779
19.948799,49.985696
19.953933,49.987265
19.958219,49.986903
19.962548,49.986307
19.964787,49.987597
19.968324,49.986169
19.97197,49.986535
19.974873,49.986782
19.97875,49.985886
19.981875,49.986707
19.984536,49.985338
19.989171,49.986541
19.992763,49.984637
19.998683,49.988581
20.001002,49.986769
20.001885,49.985994
20.006841,49.986118
20.010027,49.986242
20.013476,49.986504
20.016946,49.986255
19.849386,49.988774
19.852831,49.989211
19.856574,49.988365
19.860103,49.988732
19.863052,49.988535
19.866903,49.988811
19.870352,49.988556
19.87371,49.988822
19.876273,49.989669
19.880963,49.986861
19.884848,49.991014
19.888127,49.990738
19.891481,49.99056
19.894817,49.99049
19.900916,49.988562
19.901966,49.988666
19.905345,49.988779
19.90847,49.9888
19.911687,49.989168
19.915641,49.988816
19.919687,49.988768
19.921401,49.987977
19.92728,49.988656
19.930189,49.988825
19.934212,49.988518
19.934905,49.988593
19.940294,49.989045
19.943475,49.989019
19.947466,49.988728
